
# Model: English, Test Dataset: English
+----------------------+---------------------+---------------------+---------------------+
| Word                 | Unigram Probability | Bigram Probability  | Trigram Probability |
|                  loi | 0.00010707172814741 | 0.00000000000000000 | 0.00000000000000000 |
|               contre | 0.00000002696127322 | 0.00004889613026721 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|               telles | 0.00000003645971325 | 0.00000759916507198 | 0.00000000000000000 |
|           immixtions | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   ou | 0.00111086917952936 | 0.08620689655172414 | 1.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|               telles | 0.00000003645971325 | 0.00000759916507198 | 0.00000000000000000 |
|            atteintes | 0.00000000004572134 | 0.00000000000000000 | 0.00000000000000000 |
|                    . | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|              Article | 0.00000000088777461 | 0.00000080323143218 | 0.00000000000000000 |
|                   13 | 0.00000000000000000 | 0.00000000000000000 | 1.00000000000000000 |
|                Toute | 0.00000052403048350 | 0.00002916477095655 | 0.00000000000000000 |
|             personne | 0.00000000013399662 | 0.00000000000000000 | 0.00000000000000000 |
|                    a | 0.07329317269076305 | 1.00000000000000000 | 1.00000000000000000 |
|                   le | 0.00345155723294786 | 0.18750000000000000 | 1.00000000000000000 |
|                droit | 0.00000039736381183 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|             circuler | 0.00000000000322681 | 0.00000000000000000 | 0.00000000000000000 |
|----------------------|---------------------|---------------------|---------------------|
|             Accuracy |           77.90000% |           63.80000% |           47.00000% |
+----------------------+---------------------+---------------------+---------------------+

# Model: Spanish, Test Dataset: Spanish
+----------------------+---------------------+---------------------+---------------------+
| Word                 | Unigram Probability | Bigram Probability  | Trigram Probability |
|----------------------|---------------------|---------------------|---------------------|
|          Declaración | 0.00000000000000327 | 0.00000001860497169 | 0.00000183193800722 |
|            Universal | 0.00000000000063493 | 0.00000000604956476 | 0.00034722222222222 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|             Derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|              Humanos | 0.00000000021180825 | 0.00015048153383678 | 0.13392857142857142 |
|             Adoptada | 0.00000000006078240 | 0.00000016988388900 | 0.00218479745106964 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|           proclamada | 0.00000000000015307 | 0.00000001467907443 | 0.00024291497975709 |
|                  por | 0.00006018533902388 | 0.01336898395721925 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             Asamblea | 0.00000000011589285 | 0.00000000817586755 | 0.00178571428571429 |
|              General | 0.00000000116282758 | 0.00000319492639135 | 0.00142450142450142 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|                   su | 0.00131046273447202 | 0.04000000000000000 | 1.00000000000000000 |
|           resolución | 0.00000000000001655 | 0.00000000042690287 | 0.00192307692307692 |
|                  217 | 0.00000000303628993 | 0.33333333333333331 | 1.00000000000000000 |
|                    A | 0.08935742971887550 | 1.00000000000000000 | 1.00000000000000000 |
|                    ( | 0.00100401606425703 | 1.00000000000000000 | 1.00000000000000000 |
|                  III | 0.00018743321376666 | 0.00123114804555248 | 0.50000000000000000 |
|                   ), | 0.00001008048257286 | 1.00000000000000000 | 1.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   10 | 0.00000302414477186 | 0.33333333333333331 | 1.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|            diciembre | 0.00000000000261042 | 0.00000008009376811 | 0.00195360195360195 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                 1948 | 0.00000000000304848 | 0.33333333333333331 | 1.00000000000000000 |
|            Preámbulo | 0.00000000000001021 | 0.00000008108159949 | 0.00198412698412698 |
|         Considerando | 0.00000000000000307 | 0.00000000317249908 | 0.00124111182934712 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             libertad | 0.00000000003479009 | 0.00000102833368867 | 0.05333333333333334 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             justicia | 0.00000000000054342 | 0.00000009233610342 | 0.12820512820512819 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|                  paz | 0.00000153130222216 | 0.00200534759358289 | 0.33333333333333331 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|                mundo | 0.00000019201719173 | 0.00027352796367549 | 0.40000000000000002 |
|               tienen | 0.00000005105220572 | 0.00002036086490943 | 0.01234567901234568 |
|                  por | 0.00006018533902388 | 0.01336898395721925 | 1.00000000000000000 |
|                 base | 0.00000876347657262 | 0.00144385026737968 | 0.08333333333333333 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|       reconocimiento | 0.00000000000000000 | 0.00000000002805410 | 0.00000474833808167 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             dignidad | 0.00000000002358488 | 0.00000005056319948 | 0.00555555555555556 |
|           intrínseca | 0.00000000000000751 | 0.00000000039951713 | 0.00006172839506173 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|             derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|              iguales | 0.00000000024588091 | 0.00000020305252104 | 0.02083333333333333 |
|                    e | 0.11445783132530120 | 1.00000000000000000 | 1.00000000000000000 |
|         inalienables | 0.00000000000000282 | 0.00000000000202122 | 0.00000452112268519 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                todos | 0.00000027109469184 | 0.00023239097382167 | 0.04615384615384616 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|             miembros | 0.00000000001917199 | 0.00000193407619505 | 0.00169312169312169 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|              familia | 0.00000000013045874 | 0.00000119211480093 | 0.00416666666666667 |
|               humana | 0.00000000568955470 | 0.00026136266403230 | 0.05357142857142857 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|         Considerando | 0.00000000000000307 | 0.00000000317249908 | 0.00124111182934712 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|      desconocimiento | 0.00000000000000000 | 0.00000000000092083 | 0.00000062845651081 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|          menosprecio | 0.00000000000000956 | 0.00000000147809010 | 0.00000156195331634 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|             derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|              humanos | 0.00000000021180825 | 0.00015048153383678 | 0.13392857142857142 |
|                  han | 0.00007836664313421 | 0.02121212121212121 | 0.50000000000000000 |
|            originado | 0.00000000000146919 | 0.00000001719408970 | 0.00028490028490028 |
|                actos | 0.00000020975160583 | 0.00007010035419126 | 0.06666666666666667 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|             barbarie | 0.00000000004314541 | 0.00000001085016829 | 0.00925925925925926 |
|          ultrajantes | 0.00000000000000016 | 0.00000000008760333 | 0.00007631257631258 |
|                 para | 0.00000725216122685 | 0.00196751084653415 | 0.16666666666666666 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|           conciencia | 0.00000000000032663 | 0.00000010871041069 | 0.00087661626123165 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|            humanidad | 0.00000000000122133 | 0.00000044418054127 | 0.00267857142857143 |
|                    ; | 0.00100401606425703 | 1.00000000000000000 | 1.00000000000000000 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                   se | 0.00574587506653118 | 0.17999999999999999 | 1.00000000000000000 |
|                   ha | 0.00134574442347704 | 0.13333333333333333 | 1.00000000000000000 |
|           proclamado | 0.00000000000011351 | 0.00000003816559353 | 0.00032388663967611 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                 como | 0.00000480264245383 | 0.00279290601871247 | 0.08000000000000002 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|           aspiración | 0.00000000000001225 | 0.00000000102239814 | 0.00295857988165680 |
|                  más | 0.00000313749959597 | 0.01612903225806452 | 1.00000000000000000 |
|              elevada | 0.00000000171139420 | 0.00000016876660355 | 0.00480769230769231 |
|                  del | 0.00037302036325493 | 0.05867126833477135 | 0.05882352941176471 |
|               hombre | 0.00000000322901825 | 0.00079741961522062 | 0.03918367346938775 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|         advenimiento | 0.00000000000000017 | 0.00000000018475396 | 0.00000741927825261 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   un | 0.00152013677198755 | 0.19230769230769232 | 1.00000000000000000 |
|                mundo | 0.00000019201719173 | 0.00027352796367549 | 0.40000000000000002 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|                seres | 0.00000175682656109 | 0.00084670464642241 | 0.01234567901234568 |
|              humanos | 0.00000000021180825 | 0.00015048153383678 | 0.13392857142857142 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|            liberados | 0.00000000000576342 | 0.00000109355173847 | 0.00072826581702321 |
|                  del | 0.00037302036325493 | 0.05867126833477135 | 0.05882352941176471 |
|                temor | 0.00000025224330835 | 0.00006859769168767 | 0.03125000000000000 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|              miseria | 0.00000000278507419 | 0.00000134169383700 | 0.00034293552812071 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|            disfruten | 0.00000000000009853 | 0.00000000026363540 | 0.04166666666666666 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             libertad | 0.00000000003479009 | 0.00000102833368867 | 0.05333333333333334 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|              palabra | 0.00000000058857828 | 0.00000942959996069 | 0.00021929824561404 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             libertad | 0.00000000003479009 | 0.00000102833368867 | 0.05333333333333334 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|            creencias | 0.00000000001286917 | 0.00000000240220029 | 0.00067833401166734 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|         Considerando | 0.00000000000000307 | 0.00000000317249908 | 0.00124111182934712 |
|             esencial | 0.00000000036621976 | 0.00000089121630917 | 0.00108533441866775 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|             derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|              humanos | 0.00000000021180825 | 0.00015048153383678 | 0.13392857142857142 |
|                 sean | 0.00002989892007128 | 0.00075358851674641 | 0.03703703703703703 |
|           protegidos | 0.00000000000000972 | 0.00000000508071375 | 0.00048076923076923 |
|                  por | 0.00006018533902388 | 0.01336898395721925 | 1.00000000000000000 |
|                   un | 0.00152013677198755 | 0.19230769230769232 | 1.00000000000000000 |
|              régimen | 0.00000000000764207 | 0.00000337198186548 | 0.08333333333333333 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|              Derecho | 0.00000000149728087 | 0.00017479027309267 | 0.01960784313725490 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                    a | 0.08935742971887550 | 1.00000000000000000 | 1.00000000000000000 |
|                  fin | 0.00001003797451382 | 0.02339181286549707 | 1.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|               hombre | 0.00000000322901825 | 0.00079741961522062 | 0.03918367346938775 |
|                   no | 0.00385880872889147 | 0.13793103448275862 | 1.00000000000000000 |
|                   se | 0.00574587506653118 | 0.17999999999999999 | 1.00000000000000000 |
|                  vea | 0.00005134366274310 | 0.02105263157894737 | 0.25000000000000000 |
|            compelido | 0.00000000000174992 | 0.00000001951940477 | 0.00020833333333333 |
|                   al | 0.00475496362961888 | 0.09090909090909091 | 1.00000000000000000 |
|              supremo | 0.00000000028097214 | 0.00000111321175070 | 0.00694444444444444 |
|              recurso | 0.00000000098900060 | 0.00000004941564965 | 0.02222222222222222 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             rebelión | 0.00000000001059274 | 0.00000122123299059 | 0.00023148148148148 |
|               contra | 0.00000001294731800 | 0.00013181353454613 | 0.02222222222222222 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|              tiranía | 0.00000000005709569 | 0.00000177052170854 | 0.00915750915750916 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             opresión | 0.00000000000578551 | 0.00000372661097433 | 0.00083333333333333 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|         Considerando | 0.00000000000000307 | 0.00000000317249908 | 0.00124111182934712 |
|              también | 0.00000000000637893 | 0.00000165504541066 | 0.01142857142857143 |
|             esencial | 0.00000000036621976 | 0.00000089121630917 | 0.00108533441866775 |
|             promover | 0.00000000000379534 | 0.00000083056432272 | 0.00500000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|           desarrollo | 0.00000000000110711 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|           relaciones | 0.00000000000129135 | 0.00000000104383775 | 0.00000000000000000 |
|            amistosas | 0.00000000000239423 | 0.00000000151474758 | 0.00000000000000000 |
|                entre | 0.00000081516752435 | 0.00083210629044961 | 0.00000000000000000 |
|                  las | 0.00023870299345476 | 0.01629502572898799 | 0.00000000000000000 |
|             naciones | 0.00000000023202404 | 0.00000000561712689 | 0.00000000000000000 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|         Considerando | 0.00000000000000307 | 0.00000000317249908 | 0.00124111182934712 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|              pueblos | 0.00000000015408149 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                  las | 0.00023870299345476 | 0.01629502572898799 | 0.00000000000000000 |
|             Naciones | 0.00000000023202404 | 0.00000000561712689 | 0.00000000000000000 |
|               Unidas | 0.00000002390066654 | 0.00000693523647319 | 0.00000000000000000 |
|                  han | 0.00007836664313421 | 0.02121212121212121 | 0.50000000000000000 |
|           reafirmado | 0.00000000000005635 | 0.00000000000000000 | 0.00000000000000000 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|                Carta | 0.00000029981767416 | 0.00001837784856653 | 0.00000000000000000 |
|                   su | 0.00131046273447202 | 0.04000000000000000 | 1.00000000000000000 |
|                   fe | 0.00034475250399187 | 0.00000000000000000 | 1.00000000000000000 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|             derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|        fundamentales | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  del | 0.00037302036325493 | 0.05867126833477135 | 0.05882352941176471 |
|               hombre | 0.00000000322901825 | 0.00079741961522062 | 0.03918367346938775 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             dignidad | 0.00000000002358488 | 0.00000005056319948 | 0.00555555555555556 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|                valor | 0.00000008417032297 | 0.00015593326056448 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|              persona | 0.00000000179947664 | 0.00000011719548995 | 0.00000000000000000 |
|               humana | 0.00000000568955470 | 0.00026136266403230 | 0.05357142857142857 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             igualdad | 0.00000000001434301 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|             derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|              hombres | 0.00000000016209931 | 0.00006994908905444 | 0.00653061224489796 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|              mujeres | 0.00000000005709594 | 0.00000000000000000 | 0.00000000000000000 |
|                    ; | 0.00100401606425703 | 1.00000000000000000 | 1.00000000000000000 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                   se | 0.00574587506653118 | 0.17999999999999999 | 1.00000000000000000 |
|                  han | 0.00007836664313421 | 0.02121212121212121 | 0.50000000000000000 |
|            declarado | 0.00000000002260342 | 0.00000052734419754 | 0.00000183193800722 |
|            resueltos | 0.00000000000324724 | 0.00000003930790313 | 0.00000000000000000 |
|                    a | 0.08935742971887550 | 1.00000000000000000 | 1.00000000000000000 |
|             promover | 0.00000000000379534 | 0.00000083056432272 | 0.00500000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|             progreso | 0.00000000000734581 | 0.00000000000000000 | 0.00000000000000000 |
|               social | 0.00000003181022094 | 0.00001005267990914 | 0.00000000000000000 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|                    a | 0.08935742971887550 | 1.00000000000000000 | 1.00000000000000000 |
|               elevar | 0.00000001664046363 | 0.00000063352386564 | 0.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|                nivel | 0.00000010189594054 | 0.00010188811411469 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                 vida | 0.00000157227079685 | 0.00000000000000000 | 0.00000000000000000 |
|               dentro | 0.00000002890390028 | 0.00012883248577089 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   un | 0.00152013677198755 | 0.19230769230769232 | 1.00000000000000000 |
|             concepto | 0.00000000001238685 | 0.00000000000000000 | 0.00000000000000000 |
|                  más | 0.00000313749959597 | 0.01612903225806452 | 1.00000000000000000 |
|               amplio | 0.00000000957942082 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             libertad | 0.00000000003479009 | 0.00000102833368867 | 0.05333333333333334 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|         Considerando | 0.00000000000000307 | 0.00000000317249908 | 0.00124111182934712 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|              Estados | 0.00000000210050280 | 0.00000397510876274 | 0.00000000000000000 |
|             Miembros | 0.00000000001917199 | 0.00000193407619505 | 0.00169312169312169 |
|                   se | 0.00574587506653118 | 0.17999999999999999 | 1.00000000000000000 |
|                  han | 0.00007836664313421 | 0.02121212121212121 | 0.50000000000000000 |
|         comprometido | 0.00000000000000007 | 0.00000000000000000 | 0.00000000000000000 |
|                    a | 0.08935742971887550 | 1.00000000000000000 | 1.00000000000000000 |
|             asegurar | 0.00000000002042944 | 0.00000000512938357 | 0.00000000000000000 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                   en | 0.00666521507717617 | 0.15789473684210525 | 1.00000000000000000 |
|          cooperación | 0.00000000000000084 | 0.00000000000000000 | 0.00000000000000000 |
|                  con | 0.00013560070834458 | 0.03463203463203463 | 0.80000000000000004 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|         Organización | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                  las | 0.00023870299345476 | 0.01629502572898799 | 0.00000000000000000 |
|             Naciones | 0.00000000023202404 | 0.00000000561712689 | 0.00000000000000000 |
|               Unidas | 0.00000002390066654 | 0.00000693523647319 | 0.00000000000000000 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|              respeto | 0.00000000079480952 | 0.00000000000000000 | 0.00000000000000000 |
|            universal | 0.00000000000063493 | 0.00000000604956476 | 0.00034722222222222 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|             efectivo | 0.00000000000053008 | 0.00000000000000000 | 0.00000000000000000 |
|                    a | 0.08935742971887550 | 1.00000000000000000 | 1.00000000000000000 |
|                  los | 0.00017701570301140 | 0.03259005145797599 | 0.83333333333333337 |
|             derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|           libertades | 0.00000000000019990 | 0.00000005027803482 | 0.00000000000000000 |
|        fundamentales | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  del | 0.00037302036325493 | 0.05867126833477135 | 0.05882352941176471 |
|               hombre | 0.00000000322901825 | 0.00079741961522062 | 0.03918367346938775 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|         Considerando | 0.00000000000000307 | 0.00000000317249908 | 0.00124111182934712 |
|                  que | 0.00001799912671444 | 0.23076923076923078 | 1.00000000000000000 |
|                  una | 0.00013583551476596 | 0.01326259946949602 | 0.00000000000000000 |
|           concepción | 0.00000000000000547 | 0.00000000000000000 | 0.00000000000000000 |
|                común | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                estos | 0.00000038381513748 | 0.00012626262626263 | 0.00000000000000000 |
|             derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|                    y | 0.00803212851405622 | 1.00000000000000000 | 1.00000000000000000 |
|           libertades | 0.00000000000019990 | 0.00000005027803482 | 0.00000000000000000 |
|                   es | 0.00574587506653118 | 0.08771929824561403 | 1.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|                mayor | 0.00000007877071734 | 0.00000000000000000 | 0.00000000000000000 |
|          importancia | 0.00000000000000201 | 0.00000000026791258 | 0.00000000000000000 |
|                 para | 0.00000725216122685 | 0.00196751084653415 | 0.16666666666666666 |
|                   el | 0.00609062757052306 | 0.10526315789473684 | 1.00000000000000000 |
|                pleno | 0.00000040114822909 | 0.00000000000000000 | 0.00000000000000000 |
|         cumplimiento | 0.00000000000000002 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|                dicho | 0.00000012291679778 | 0.00011504170261720 | 0.00000000000000000 |
|           compromiso | 0.00000000000002585 | 0.00000000063791423 | 0.00000000000000000 |
|                    , | 0.01004016064257028 | 1.00000000000000000 | 1.00000000000000000 |
|                   La | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             Asamblea | 0.00000000011589285 | 0.00000000817586755 | 0.00178571428571429 |
|              General | 0.00000000116282758 | 0.00000319492639135 | 0.00142450142450142 |
|             Proclama | 0.00000000002796917 | 0.00000121226571632 | 0.00421052631578947 |
|                   la | 0.00475496362961888 | 0.35849056603773582 | 1.00000000000000000 |
|             presente | 0.00000000007994524 | 0.00000824377749052 | 0.00010288065843621 |
|          Declaración | 0.00000000000000327 | 0.00000001860497169 | 0.00000183193800722 |
|            Universal | 0.00000000000063493 | 0.00000000604956476 | 0.00034722222222222 |
|                   de | 0.00700996758116804 | 0.55737704918032782 | 1.00000000000000000 |
|             Derechos | 0.00000000007516470 | 0.00005031841195092 | 0.01120448179271708 |
|              Humanos | 0.00000000021180825 | 0.00015048153383678 | 0.13392857142857142 |
|                 como | 0.00000480264245383 | 0.00279290601871247 | 0.08000000000000002 |
|                ideal | 0.00000190756228004 | 0.00018714918129114 | 0.00000000000000000 |
|                común | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
